"","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","S.N","Run.Cmpd","runDate","type","SampID","replicate","inj.vol.Norm.Area","13C Acetyl CoA.Norm.Area","13C-Isethionic Acid.Norm.Area","13C-Sulfoacetic Acid.Norm.Area","13C-Sulfolactic Acid.Norm.Area","d3-Cysteic Acid.Norm.Area","d4 Succinic Acid.Norm.Area","d4 Taurine.Norm.Area","D-Methionine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Histidine.Norm.Area","Heavy Isoleucine.Norm.Area","Heavy Proline.Norm.Area","Heavy Valine.Norm.Area","15N GMP.Norm.Area","15N AMP.Norm.Area","PooPlusModel.IS","PooPlusModel"
"1607","170410_Poo_April10AqExtractsHalf_2","Orotic Acid",NA,"Bad RTNo second trace",NA,-74046,6908,NA,Inf,"170410_Poo_April10AqExtractsHalf_2 Orotic Acid","170410","Poo","April10AqExtractsHalf","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-74046
"1608","170410_Poo_April10AqExtractsHalf_3","Orotic Acid",NA,"Bad RTNo second tracetoo small",NA,-85475,179,NA,Inf,"170410_Poo_April10AqExtractsHalf_3 Orotic Acid","170410","Poo","April10AqExtractsHalf","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-85475
"1609","170410_Smp_32ppt-1C_A","Orotic Acid",NA,"Bad RTNo second trace",NA,-76474,6625,NA,32.16118421,"170410_Smp_32ppt-1C_A Orotic Acid","170410","Smp","32ppt-1C","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-76474
"1610","170410_Smp_32ppt-1C_B","Orotic Acid",NA,"Bad RTNo second trace",NA,-80783,2133,NA,43.67768595,"170410_Smp_32ppt-1C_B Orotic Acid","170410","Smp","32ppt-1C","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-80783
"1611","170410_Smp_32ppt-1C_C","Orotic Acid",NA,"Bad RTNo second trace",NA,-68106,7524,NA,Inf,"170410_Smp_32ppt-1C_C Orotic Acid","170410","Smp","32ppt-1C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-68106
"1612","170410_Smp_32ppt4C_A","Orotic Acid",NA,"Bad RTNo second trace",NA,-54495,5599,NA,Inf,"170410_Smp_32ppt4C_A Orotic Acid","170410","Smp","32ppt4C","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-54495
"1613","170410_Smp_32ppt4C_B","Orotic Acid",NA,"Bad RTNo second trace",NA,NA,NA,NA,NA,"170410_Smp_32ppt4C_B Orotic Acid","170410","Smp","32ppt4C","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",NA
"1614","170410_Smp_32ppt4C_C","Orotic Acid",NA,"Bad RTNo second tracetoo small",NA,-83691,779,NA,8.495016611,"170410_Smp_32ppt4C_C Orotic Acid","170410","Smp","32ppt4C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-83691
"1615","170410_Smp_40ppt-1C_A","Orotic Acid",NA,"Bad RTNo second trace",NA,-65014,4634,NA,Inf,"170410_Smp_40ppt-1C_A Orotic Acid","170410","Smp","40ppt-1C","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-65014
"1616","170410_Smp_40ppt-1C_B","Orotic Acid",NA,"Bad RTNo second trace",NA,-83282,1647,NA,Inf,"170410_Smp_40ppt-1C_B Orotic Acid","170410","Smp","40ppt-1C","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-83282
"1617","170410_Smp_40ppt-1C_C","Orotic Acid",NA,"Bad RTNo second tracetoo small",NA,-84582,489,NA,Inf,"170410_Smp_40ppt-1C_C Orotic Acid","170410","Smp","40ppt-1C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-84582
"1618","170410_Smp_40ppt4C_A","Orotic Acid",NA,"Bad RTNo second trace",NA,-81123,1852,NA,Inf,"170410_Smp_40ppt4C_A Orotic Acid","170410","Smp","40ppt4C","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-81123
"1619","170410_Smp_40ppt4C_B","Orotic Acid",NA,"Bad RT",NA,-62209,6151,37.85964912,Inf,"170410_Smp_40ppt4C_B Orotic Acid","170410","Smp","40ppt4C","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-62209
"1620","170410_Smp_40ppt4C_C","Orotic Acid",NA,"Bad RTNo second tracetoo small",NA,-84684,477,NA,Inf,"170410_Smp_40ppt4C_C Orotic Acid","170410","Smp","40ppt4C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-84684
"1621","170410_Poo_April10AqExtractsFull_1","Oxalic Acid",NA,"Bad RTtoo small",NA,3663,627,0.704325555,Inf,"170410_Poo_April10AqExtractsFull_1 Oxalic Acid","170410","Poo","April10AqExtractsFull","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",3663
"1622","170410_Poo_April10AqExtractsFull_2","Oxalic Acid",12.86,"too small",NA,2123,584,1.278590176,427.25,"170410_Poo_April10AqExtractsFull_2 Oxalic Acid","170410","Poo","April10AqExtractsFull","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",2123
"1623","170410_Poo_April10AqExtractsFull_3","Oxalic Acid",NA,"Bad RT",NA,311532,14223,1.059103744,51.47095837,"170410_Poo_April10AqExtractsFull_3 Oxalic Acid","170410","Poo","April10AqExtractsFull","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",311532
"1624","170410_Poo_April10AqExtractsHalf_1","Oxalic Acid",NA,"Bad RTBad IR",NA,104820,6376,3.393469362,Inf,"170410_Poo_April10AqExtractsHalf_1 Oxalic Acid","170410","Poo","April10AqExtractsHalf","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",104820
"1625","170410_Poo_April10AqExtractsHalf_2","Oxalic Acid",13.16,"No second trace",NA,NA,NA,NA,NA,"170410_Poo_April10AqExtractsHalf_2 Oxalic Acid","170410","Poo","April10AqExtractsHalf","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",NA
"1626","170410_Poo_April10AqExtractsHalf_3","Oxalic Acid",12.84,"Bad IRtoo small",NA,2263,392,3.125,Inf,"170410_Poo_April10AqExtractsHalf_3 Oxalic Acid","170410","Poo","April10AqExtractsHalf","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",2263
"1627","170410_Smp_32ppt-1C_A","Oxalic Acid",NA,"Bad RTNo second tracetoo small",NA,-709,118,NA,Inf,"170410_Smp_32ppt-1C_A Oxalic Acid","170410","Smp","32ppt-1C","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-709
"1628","170410_Smp_32ppt-1C_B","Oxalic Acid",NA,"Bad RTNo second trace",NA,177061,29547,NA,226.756962,"170410_Smp_32ppt-1C_B Oxalic Acid","170410","Smp","32ppt-1C","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",177061
"1629","170410_Smp_32ppt-1C_C","Oxalic Acid",13.15,"No second trace",NA,NA,NA,NA,NA,"170410_Smp_32ppt-1C_C Oxalic Acid","170410","Smp","32ppt-1C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",NA
"1630","170410_Smp_32ppt4C_A","Oxalic Acid",12.78,"too small",NA,1148,291,1.392224128,Inf,"170410_Smp_32ppt4C_A Oxalic Acid","170410","Smp","32ppt4C","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",1148
"1631","170410_Smp_32ppt4C_B","Oxalic Acid",12.78,"too small",NA,2307,208,0.905974288,Inf,"170410_Smp_32ppt4C_B Oxalic Acid","170410","Smp","32ppt4C","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",2307
"1632","170410_Smp_32ppt4C_C","Oxalic Acid",12.75,"too small",NA,3673,683,0.899528473,8.848101266,"170410_Smp_32ppt4C_C Oxalic Acid","170410","Smp","32ppt4C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",3673
"1633","170410_Smp_40ppt-1C_A","Oxalic Acid",NA,"Bad RTNo second trace",NA,NA,NA,NA,NA,"170410_Smp_40ppt-1C_A Oxalic Acid","170410","Smp","40ppt-1C","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",NA
"1634","170410_Smp_40ppt-1C_B","Oxalic Acid",NA,"Bad RTBad IRtoo small",NA,4369,824,2.027967013,103.8363636,"170410_Smp_40ppt-1C_B Oxalic Acid","170410","Smp","40ppt-1C","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",4369
"1635","170410_Smp_40ppt-1C_C","Oxalic Acid",13.11,"No second tracetoo small",NA,-276,101,NA,Inf,"170410_Smp_40ppt-1C_C Oxalic Acid","170410","Smp","40ppt-1C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-276
"1636","170410_Smp_40ppt4C_A","Oxalic Acid",12.71,"too small",NA,2623,340,0.598499923,Inf,"170410_Smp_40ppt4C_A Oxalic Acid","170410","Smp","40ppt4C","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",2623
"1637","170410_Smp_40ppt4C_B","Oxalic Acid",NA,"Bad RT",NA,268942,11060,1.002824083,Inf,"170410_Smp_40ppt4C_B Oxalic Acid","170410","Smp","40ppt4C","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",268942
"1638","170410_Smp_40ppt4C_C","Oxalic Acid",NA,"Bad RT",NA,258781,11305,0.930312754,108.3773741,"170410_Smp_40ppt4C_C Oxalic Acid","170410","Smp","40ppt4C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",258781
"1639","170410_Poo_April10AqExtractsFull_1","PEP",14.385,"Bad IR",766080,763735,115920,618.8045234,1766.16129,"170410_Poo_April10AqExtractsFull_1 PEP","170410","Poo","April10AqExtractsFull","1",766080,655964.356678465,675178.196667192,655377.632156251,690898.363665662,695349.492375361,707872.037703218,794811.372926544,509992.238990419,649277.20458888,868163.850079138,519987.386727052,685835.138342662,700412.414035465,730849.001674638,780278.744639939,"Heavy Isoleucine.Norm.Area",519987.386727052
"1640","170410_Poo_April10AqExtractsFull_2","PEP",14.34,"Bad IR",363717,361372,51496,129.3445946,95.76732673,"170410_Poo_April10AqExtractsFull_2 PEP","170410","Poo","April10AqExtractsFull","2",363717,326514.587551038,349053.610434012,333197.75388043,311869.964752438,338650.788423984,373439.118448713,347314.558588621,400505.755502777,341852.298627574,343525.080143098,399188.728734537,375831.063741522,369662.388859375,375859.212857621,351785.173399109,"Heavy Isoleucine.Norm.Area",399188.728734537
"1641","170410_Poo_April10AqExtractsFull_3","PEP",14.435,"Bad IR",439989,437644,68556,834.8937381,178.4864865,"170410_Poo_April10AqExtractsFull_3 PEP","170410","Poo","April10AqExtractsFull","3",439989,390509.804534115,397771.712496592,358950.924061265,458443.239105977,347015.709546809,409512.478912867,406880.343214886,534377.34006382,421523.415507605,386772.333963635,499213.222440788,466547.931818038,440607.265712011,415991.222758612,375042.502155356,"Heavy Isoleucine.Norm.Area",499213.222440788
"1642","170410_Poo_April10AqExtractsHalf_1","PEP",14.39,"Bad IR",134756,132411,21829,1259.401869,92.29810298,"170410_Poo_April10AqExtractsHalf_1 PEP","170410","Poo","April10AqExtractsHalf","1",269512,223812.854511418,254982.307992647,170700.804650043,224600.572567615,286517.149048526,236626.458849569,165602.694925561,239732.110788755,214579.621348629,214780.256302213,213016.188396286,154312.610307491,212152.898382809,206169.727932078,244420.349732918,"Heavy Isoleucine.Norm.Area",213016.188396286
"1643","170410_Poo_April10AqExtractsHalf_2","PEP",14.285,"Bad IR",104930,102585,17591,Inf,Inf,"170410_Poo_April10AqExtractsHalf_2 PEP","170410","Poo","April10AqExtractsHalf","2",209860,183689.622727361,169167.643114494,125864.684759405,185062.366914183,178681.393651976,166579.617549306,154149.449264757,210838.867431876,170080.776193064,148351.201188281,191564.375179146,124891.964296035,184344.675622065,156973.404701598,167871.32026772,"Heavy Isoleucine.Norm.Area",191564.375179146
"1644","170410_Poo_April10AqExtractsHalf_3","PEP",14.5,"Bad IR",30548,28203,4928,53.31239092,Inf,"170410_Poo_April10AqExtractsHalf_3 PEP","170410","Poo","April10AqExtractsHalf","3",61096,46969.8289083276,53351.0555735393,45617.2143591168,71477.8098452263,56742.0571291991,50856.5916534501,46493.050983464,53822.3841103817,52636.401559932,42366.1891932276,47683.6061233502,36299.3052074075,54558.312177468,52278.2109718304,54315.4991678382,"Heavy Isoleucine.Norm.Area",47683.6061233502
"1645","170410_Smp_32ppt-1C_A","PEP",14.495,"Bad IR",131733,129388,11195,88.58977808,Inf,"170410_Smp_32ppt-1C_A PEP","170410","Smp","32ppt-1C","A",NA,117422.19778883,114733.942979628,158365.81677646,164571.218240903,116469.68703281,119463.4915447,137254.233882394,114308.696576177,123761.99211709,97129.6086533676,117880.374432645,129815.375417689,130596.967250661,134576.595295598,112382.511899994,"Heavy Isoleucine.Norm.Area",117880.374432645
"1646","170410_Smp_32ppt-1C_B","PEP",14.48,"Bad IR",263260,260915,42745,309.3537015,Inf,"170410_Smp_32ppt-1C_B PEP","170410","Smp","32ppt-1C","B",NA,232636.785385883,201913.141200518,215071.852567615,275281.773775056,220728.856067774,252272.552685177,279770.135513418,260850.56796601,235096.05494029,176596.133824189,274110.794287362,275542.443046169,278253.056038857,228770.510619348,214841.99779656,"Heavy Isoleucine.Norm.Area",274110.794287362
"1647","170410_Smp_32ppt-1C_C","PEP",14.36,"Bad IR",93225,90880,15792,118.7579618,Inf,"170410_Smp_32ppt-1C_C PEP","170410","Smp","32ppt-1C","C",NA,91355.5079958804,87900.1528134791,75233.8364442533,118425.106098283,80504.087759377,89433.2013478234,97148.3077959459,81448.7950786667,90791.6164397777,67573.6535382445,83713.4494565942,90594.3486286559,87151.7353380802,74421.4138223515,76091.626884631,"Heavy Isoleucine.Norm.Area",83713.4494565942
"1648","170410_Smp_32ppt4C_A","PEP",14.375,"Bad IR",1019284,1016939,138306,478.76186,Inf,"170410_Smp_32ppt4C_A PEP","170410","Smp","32ppt4C","A",NA,982685.928790384,944928.532006282,722024.725300676,800523.184719145,1025420.39949648,829121.206375807,964923.311051774,773194.812109658,992610.694682863,1252325.15296879,900919.585756863,870775.610160928,855405.515308596,924186.809583807,898433.003764114,"Heavy Isoleucine.Norm.Area",900919.585756863
"1649","170410_Smp_32ppt4C_B","PEP",14.375,"Bad IR",796628,794283,87596,93.41322702,3292.85124,"170410_Smp_32ppt4C_B PEP","170410","Smp","32ppt4C","B",NA,704339.956547306,762434.346529342,511790.874934707,592614.609805417,689482.030059974,669961.903881867,756734.622764439,598463.876803562,767384.413513819,897454.693615664,695464.551598256,599024.292669727,597216.721049479,602265.127726762,751790.342876874,"Heavy Isoleucine.Norm.Area",695464.551598256
"1650","170410_Smp_32ppt4C_C","PEP",14.375,"Bad IR",386393,384048,74812,166.6924072,Inf,"170410_Smp_32ppt4C_C PEP","170410","Smp","32ppt4C","C",NA,489851.315046105,370371.605423978,371663.446213676,279962.181320567,426518.637818415,399201.916912055,352164.987758044,318495.062907691,389351.369753331,512133.419847129,334032.759985351,293633.825456648,292326.603416266,382205.299008666,449178.993790621,"Heavy Isoleucine.Norm.Area",334032.759985351
"1651","170410_Smp_40ppt-1C_A","PEP",14.34,"Bad IR",658915,656570,110625,624.563981,Inf,"170410_Smp_40ppt-1C_A PEP","170410","Smp","40ppt-1C","A",NA,608925.610375375,686610.969812905,869818.587042576,769701.07363203,602294.422266516,611038.787193925,593472.632508032,604276.86909397,566480.085963587,648527.34896417,517844.472878904,813341.093958838,679413.937186684,593270.925074348,685313.534773438,"Heavy Isoleucine.Norm.Area",517844.472878904
"1652","170410_Smp_40ppt-1C_B","PEP",14.34,"Bad IR",425537,423192,54243,847.6832669,Inf,"170410_Smp_40ppt-1C_B PEP","170410","Smp","40ppt-1C","B",NA,397085.525575293,353201.290495689,510672.829939876,363130.453910847,308707.882744754,363834.920450074,373195.297845771,441052.574070631,404200.43851889,371766.860050159,334924.645666656,563326.561935887,459492.839872891,458446.116978807,364292.776655194,"Heavy Isoleucine.Norm.Area",334924.645666656
